"State","CMS_Cert_Num","Provider_Name","Address","City","Zip","Phone","Type_of_Ownership","Date_Certified"
"FL","107686","ALL FOR ONE HOME HEALTH CARE","9897 LAKE WORTH RD STE 301","LAKE WORTH","33467","5612420665","Proprietary","2002-01-31 00:00:00"
"FL","107687","SENIOR HOME CARE INC","10161 CENTURION PKWY N SUITE 111","JACKSONVILLE","32256","9047304640","Proprietary","2002-02-07 00:00:00"
"FL","107689","LIFECARE SOLUTIONS","1530 KINGSLEY AVE","ORANGE PARK","32073","9042290510","Proprietary","2002-02-21 00:00:00"
"FL","107690","SUNCREST OMNI","4359 SO SUNCOAST BLVD","HOMOSASSA","34446","3526284900","Proprietary","2002-02-14 00:00:00"
"FL","107691","QUALI-CARE HOME HEALTH AGENCY","18001 OLD CUTLER RD STE 403","PALMETTO BAY","33157","3052323979","Proprietary","2002-02-26 00:00:00"
"FL","107693","ADVANTAGE HOME ASSISTED CARE INC","13465 WALSINGHAM ROAD","LARGO","33774","7275930878","Proprietary","2002-03-26 00:00:00"
"FL","107694","PRINCIPLE HEALTH SERVICES","11440 N KENDALL DR STE 500","MIAMI","33176","3055917774","Proprietary","2002-02-27 00:00:00"
"FL","107696","MEDEX HOME CARE, INC.","15190 SW 136 ST","MIAMI","33135","3052565614","Proprietary","2002-04-09 00:00:00"
"FL","107697","GOLDENCARE HOME HEALTH AGENCY INC","760 PONCE DE LEON BLVD SUITE 107","CORAL GABLES","33134","3055532553","Proprietary","2002-04-03 00:00:00"
"FL","107698","CORAL HOME CARE INC","17680 NW 78 AVENUE","MIAMI","33015","3056441819","Proprietary","2001-12-12 00:00:00"
"FL","107699","GENESIS HOME HEALTH INC","1195 NE 125 ST","NORTH MIAMI","33161","3057575999","Proprietary","2002-04-16 00:00:00"
"FL","107700","SUNCREST OMNI","2430 ESTANCIA BLVD STE 201","CLEARWATER","33761","7277962210","Other","2002-04-30 00:00:00"
"FL","107702","AFTERCARE NURSING SERVICES, INC.","1705 14TH AVE","VERO BEACH","32960","7724601072","Proprietary","2002-05-07 00:00:00"
"FL","107703","COMMUNITY HOME HEALTH CARE SERVICES, LLC","707 60TH ST CT E STE C","BRADENTON","34208","9417085142","Proprietary","2002-05-31 00:00:00"
"FL","107704","TEHC LLC","3100 UNIVERSITY BLVD S  STE 108","JACKSONVILLE","32216","9047221112","Proprietary","2002-06-11 00:00:00"
"FL","107705","D'FIRST HOME CARE, INC.","13060 SW 133 COURT","MIAMI","33186","3052718883","Proprietary","2002-04-23 00:00:00"
"FL","107706","M Y G HOME CARE AGENCY INC","11398 W FLAGLER ST  STE 5209","MIAMI","33174","3052273664","Proprietary","2002-06-11 00:00:00"
"FL","107707","SUNCREST OMNI","9143 PHILIPS HWY  STE 170","JACKSONVILLE","32256","9045199233","Proprietary","2002-05-23 00:00:00"
"FL","107708","UNISOURCE HOME HEALTH SERVICES","7440 SW 50 TERR   STE 104","MIAMI","33155","3057406151","Proprietary","2002-06-06 00:00:00"
"FL","107709","CARESOUTH HOMECARE PROFESSIONALS","7381 114TH AVE N, STE 403 B","LARGO","33773","7274890175","Proprietary","2002-07-12 00:00:00"
"FL","107710","SARASOTA MEMORIAL HOME CARE","6075 RAND BLVD SUITE 3","SARASOTA","34238","9419177730","Private","2002-07-01 00:00:00"
"FL","107711","GENTLE CARE, INC.","1790 SW 27 AVE","MIAMI","33135","3054769316","Proprietary","2002-05-30 00:00:00"
"FL","107712","M F HOME CARE SERVICES INC","7141 N WATERWAY DR","MIAMI","33155","3056624175","Proprietary","2002-06-25 00:00:00"
"FL","107713","ANGEL HOME CARE SERVICES INC","12955 SW 42 ST #104","MIAMI","33175","3052204544","Private","2002-06-20 00:00:00"
"FL","107714","SUNCREST OMNI","8198 JOG ROAD SUITE 101","BOYNTON BEACH","33472","3867631588","Proprietary","2002-07-15 00:00:00"
"FL","107716","SUNRISE HOME HEALTH AND SUPPLIES LLC","22110 KIMBLE AVE","PORT CHARLOTTE","33952","9412351722","Proprietary","2002-08-08 00:00:00"
"FL","107717","TEHC LLC","5151 ADANSON ST  STE 104","ORLANDO","32804","4076281114","Proprietary","2002-07-31 00:00:00"
"FL","107718","TEHC LLC","846 N COCOA BLVD STE A","COCOA","32922","3214535535","Proprietary","2002-08-08 00:00:00"
"FL","107720","VANTAGE HOME CARE INC","1275 KASS CIR","SPRING HILL","34606","3526845022","Proprietary","2002-08-15 00:00:00"
"FL","107721","SERVICES AND CARE AT HOME, INC.","10250 SW 56 ST   STE D103","MIAMI","33165","3052741170","Proprietary","2002-08-08 00:00:00"
"FL","107723","WELL DONE HOME CARE INC","10250 NORMANDY BLVD STE 502","JACKSONVILLE","32221","9046934516","Proprietary","2002-09-05 00:00:00"
"FL","107725","DOCTORS CHOICE - JACKSONVILLE","165 WELLS ROAD #204","ORANGE PARK","32073","9042696868","Proprietary","2002-09-13 00:00:00"
"FL","107726","WEBB HOME HEALTHCARE NETWORK CORP","5114 DR PHILLIPS BLVD","ORLANDO","32819","4072957223","Proprietary","2002-09-16 00:00:00"
"FL","107727","ONE PLUS ONE FLORIDA, INC.","6500 COW PEN RD STE 304 & 305","MIAMI LAKES","33014","3058273667","Proprietary","2002-09-10 00:00:00"
"FL","107728","ADVANCED NURSING CONCEPTS INC","1599 TROPICAL COURT","TAVARES","32778","3527429856","Proprietary","2002-09-18 00:00:00"
"FL","107729","MAXMED, INC.","5769 NW 151ST","MIAMI LAKES","33014","3055563510","Proprietary","2002-09-19 00:00:00"
"FL","107730","FATIMA HOME CARE","1454 SW 1 ST   STE 120","MIAMI","33135","3056310029","Proprietary","2002-10-01 00:00:00"
"FL","107731","SEBASTIAN RIVER HOME HEALTH","13695 US HWY 1","SEBASTIAN","32958","7725813181","Proprietary","2002-10-09 00:00:00"
"FL","107736","BETTER @ HOME","2201 SE 30TH AVE SUITES 401 & 402","OCALA","34471","3526948100","Proprietary","2002-10-31 00:00:00"
"FL","107737","AMERICAN HOME CARE","2421 SHREVE STREET UNIT 113","PUNTA GORDA","33950","9415054663","Proprietary","2002-10-29 00:00:00"
"FL","107738","VISITING NURSE ASSOCIATION OF FLORIDA INC","1124 BUCKHEAD RIDGE RD","OKEECHOBEE","34974","9413661929","Other","2002-11-04 00:00:00"
"FL","107739","SENIOR HOME CARE INC","2600 MAITLAND CENTER PKWY STE 162","MAITLAND","32751","4076443532","Proprietary","2002-11-25 00:00:00"
"FL","107741","GIRLING HEALTH CARE INC","2240 BELLEAIR ROAD SUITE 150","CLEARWATER","33764","7275382027","Proprietary","2002-11-15 00:00:00"
"FL","107742","BAYFRONT HOME HEALTH SERVICES","2860 SCHERER DR STE 650","SAINT PETERSBURG","33716","7275721514","Proprietary","2002-12-04 00:00:00"
"FL","107743","EMAL PROFESSIONAL SERVICE","3100 NW 72ND AVE, STE 104","MIAMI","33122","3055929515","Proprietary","2002-11-22 00:00:00"
"FL","107744","SEBASTIAN RIVER HOME HEALTH","8000 RON BEATTY BLVD  STE A4","BAREFOOT BAY","32976","7726639481","Proprietary","2002-12-11 00:00:00"
"FL","107746","NATIONWIDE HEALTHCARE SERVICES, INC.","16811 NE 6TH AVE","NORTH MIAMI BEACH","33162","3056541264","Proprietary","2002-12-05 00:00:00"
"FL","107747","ANCHOR HOME HEALTH SERVICES, LLC","3725 SE OCEAN BLVD STE 205","STUART","34996","7723350575","Proprietary","2002-12-18 00:00:00"
"FL","107748","T L C HEALTH SERVICES INC","8500 W FLAGLER  STE A-106","MIAMI","33144","3052228488","Proprietary","2002-12-19 00:00:00"
"FL","107749","SOUTHWEST FLORIDA HOME CARE INC","9101 W COLLEGE POINTE DR STE 2","FORT MYERS","33919","2392755233","Proprietary","2002-12-31 00:00:00"
"FL","107750","ALL SEASONS HOME CARE LLC","5130 LINTON BLVD STE B-7","DELRAY BEACH","33484","5615869359","Proprietary","2003-01-03 00:00:00"
"FL","107751","TOTAL HOME HEALTH CARE INC","8370 W FLAGLER ST   STE 210","MIAMI","33144","3052286575","Proprietary","2003-01-03 00:00:00"
"FL","107752","UNS UNITED NURSING SERVICES","1897 PALM BEACH LAKES BLVD STE 213","WEST PALM BEACH","33409","5614788788","Proprietary","2003-01-16 00:00:00"
"FL","107753","ANKOD INC","4960 N PINE ISLAND RD","LAUDERHILL","33351","9547764110","Proprietary","2003-01-23 00:00:00"
"FL","107754","GREEN CROSS HOME CARE SERVICES, INC.","15383 N.W. 7TH AVENUE","MIAMI","33169","3056877714","Proprietary","2003-02-19 00:00:00"
"FL","107761","HOME BOUND CARE INC","340 NW 183RD STREET","MIAMI","33169","3056523100","Proprietary","2003-03-25 00:00:00"
"FL","107762","SOUTHEAST HOMECARE","7719 NW 48 ST   STE 330 & 340","DORAL","33166","7865072400","Proprietary","2003-04-15 00:00:00"
"FL","107765","MEDSOUTH HOME HEALTH LLC","201 N ETHERIDGE ST","BONIFAY","32425","8505475549","Proprietary","2003-04-17 00:00:00"
"FL","107766","INNOVATIVE SENIOR CARE HOME HEALTH","8695 COLLEGE PKWY STE 1031","FORT MYERS","33919","8665334778","Proprietary","2003-04-17 00:00:00"
"FL","107767","CARE FORCE INC","5801 N W 151 ST, STE 304","MIAMI LAKES","33014","3053624980","Proprietary","2003-04-23 00:00:00"
"FL","107768","BAYADA HOME HEALTH CARE INC","13773 ICOT BLVD STE 517","CLEARWATER","33760","7275301201","Proprietary","2003-04-16 00:00:00"
"FL","107769","TOTAL NURSING SERVICES, INC.","5951 NW 173 DR STE 11","MIAMI","33015","3053621211","Proprietary","2003-04-22 00:00:00"
"FL","107770","REAL BEST HOME HEALTH SERVICES, INC.","2711 SW 137TH AVE STE 90","MIAMI","33175","3052206309","Proprietary","2003-05-13 00:00:00"
"FL","107771","ENGLEWOOD HOME HEALTH CARE","1504 KINGS HIGHWAY SUITE 300","PORT CHARLOTTE","33980","9412494347","Proprietary","2003-05-06 00:00:00"
"FL","107772","EXCLUSIVE SERVICES, INC.","7181 SW 43 STREET","MIAMI","33155","3052664755","Proprietary","2003-05-14 00:00:00"
"FL","107773","TEHC LLC","8669 NW 36TH ST STE 355","DORAL","33166","3057159560","Proprietary","2003-05-27 00:00:00"
"FL","107774","ASSOCIATED HOME HEALTH","2370 DREW ST SUITE A","CLEARWATER","33765","7277267400","Proprietary","2003-05-28 00:00:00"
"FL","107775","CERTIFIED HOMECARE OF SOUTH FLORIDA","3107 STIRLING RD STE 205","FORT LAUDERDALE","33312","9549666665","Proprietary","2003-05-22 00:00:00"
"FL","107776","BAYADA HOME HEALTH CARE INC","129 S PEBBLE BEACH BLVD STE 103","SUN CITY CENTER","33573","8132896900","Proprietary","2003-05-29 00:00:00"
"FL","107777","CAPRI HOME CARE","3023 EASTLAND BLVD   STE 103","CLEARWATER","33761","7277231800","Proprietary","2003-05-28 00:00:00"
"FL","107778","ASSOCIATED HOME HEALTH","3200 N WICKHAM RD STE 4","MELBOURNE","32935","3212428228","Proprietary","2003-06-04 00:00:00"
"FL","107779","TRINITY HEALTH CARE SERVICES, INC.","6151 MIRAMAR PKWY STE 101","MIRAMAR","33023","9549861754","Proprietary","2003-06-03 00:00:00"
"FL","107780","PINES HOME HEALTH CARE SERVICES INC","5400 S UNIVERSITY DR  STE 409","DAVIE","33328","9546803898","Proprietary","2003-06-10 00:00:00"
"FL","107781","FLORIDA'S CHOICE HOME CARE","1120 CARLTON AVENUE SUITE 2300","LAKE WALES","33859","8636039777","Proprietary","2003-06-25 00:00:00"
"FL","107783","ABSOLUTE HOME HEALTH CARE INC","1012 W EMMETT ST STE A","KISSIMMEE","34741","4078709336","Proprietary","2003-05-23 00:00:00"
"FL","107784","A FAMILIAR FACE HOME HEALTH SERVICES INC","5899 WHITFIELD AVE, STE 107","SARASOTA","34243","9413559474","Proprietary","2003-06-26 00:00:00"
"FL","107785","USA HOME HEALTH SERVICES, INC.","5300 W ATLANTIC AVE STE 300","DELRAY BEACH","33484","5614826646","Proprietary","2003-07-10 00:00:00"
"FL","107786","CLASSIC HOME HEALTH SERVICES INC","1504 SOUTH STREET","LEESBURG","34748","3523141885","Proprietary","2003-07-17 00:00:00"
"FL","107787","MEDI HOME HEALTH AGENCY","1250 BELCHER RD S STE 140","LARGO","33771","7275396116","Proprietary","2003-07-29 00:00:00"
"FL","107788","GIRLING HEALTH CARE INC","13422 TELECOM DRIVE BLDG A UNIT 3","TEMPLE TERRACE","33637","8139799670","Proprietary","2003-06-04 00:00:00"
"FL","107789","JOYAL HEALTH CARE SERVICES INC","9905 ST AUGUSTINE RD  STE 503","JACKSONVILLE","32257","9044481025","Proprietary","2003-08-14 00:00:00"
"FL","107791","TENDER TOUCH HEALTH CARE SERVICES","217 E 23RD ST STE E","PANAMA CITY","32405","8509131500","Proprietary","2003-09-10 00:00:00"
"FL","107792","SENIOR HOME CARE INC","1230 CREIGHTON ROAD","PENSACOLA","32504","8504348662","Proprietary","2003-08-26 00:00:00"
"FL","107793","PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152","MIAMI LAKES","33014","3058271211","Proprietary","2003-09-19 00:00:00"
"FL","107794","RECOVERY HOME CARE SERVICES","5585 MARQUESAS CIRCLE","SARASOTA","34233","9419292369","Proprietary","2003-09-11 00:00:00"
"FL","107797","PINNACLE HOME CARE INC","6645 RIDGE ROAD","PORT RICHEY","34668","7278461919","Proprietary","2003-10-15 00:00:00"
"FL","108000","COMPREHENSIVE HOME CARE OF HERNANDO, LLC","4034 COMMERCIAL WAY","SPRING HILL","34606","3526884020","Proprietary","2003-10-02 00:00:00"
"FL","108001","A & A HOMECARE INC","211 N HWY 71","WEWAHITCHKA","32465","8502273331","Proprietary","2003-11-07 00:00:00"
"FL","108002","DIAMOND HOME HEALTH","1240 MARBELLA PLAZA DR STE 120","TAMPA","33619","8133412775","Private","2003-11-26 00:00:00"
"FL","108003","FAMILY HOME HEALTH SERVICES LLC","5460 63RD ST E","BRADENTON","34203","9417397933","Proprietary","2003-04-11 00:00:00"
"FL","108007","INTERIM HEALTHCARE OF LAKELAND INC","1525 S FLORIDA AVE STE 3","LAKELAND","33803","8636198822","Proprietary","2003-12-04 00:00:00"
"FL","108009","FIRSTAT NURSING SERVICES-WEST PALM BEACH","5601 CORPORATE WAY STE 404","WEST PALM BEACH","33407","5616849000","Proprietary","2003-12-09 00:00:00"
"FL","108010","SUWANNEE MEDICAL PERSONNEL","1852 SW BARNETT WAY   STE 103","LAKE CITY","32055","3867551544","Proprietary","2003-12-22 00:00:00"
"FL","108012","ASSOCIATED HOME HEALTH CARE","1710 CORPORATE DR","BOYNTON BEACH","33426","5612729494","Proprietary","2003-12-30 00:00:00"
"FL","108013","NURSE-ON-CALL-BEST CHOICE","8771 COLLEGE PKWY   BLDG 1 STE 101","FORT MYERS","33919","2395903018","Proprietary","2003-12-16 00:00:00"
"FL","108014","MEDERI CARETENDERS","474 SOUTH NORTHLAKE BLVD","ALTAMONTE SPRINGS","32701","4076611963","Proprietary","2003-12-15 00:00:00"
"FL","108015","AAA HOME HEALTH SERVICES INC","2929 SW 3RD AVE STE 520","MIAMI","33169","3058568003","Proprietary","2003-11-24 00:00:00"
"FL","108016","MEDCORP PIC, INC.","5300 W ATLANTIC BLVD STE 505","DELRAY BEACH","33484","5613814208","Proprietary","2004-01-23 00:00:00"
"FL","108019","FUSION HEALTHCARE","550 N REO STREET #109","TAMPA","33609","8136365017","Proprietary","2004-01-28 00:00:00"
"FL","108020","GUARDIAN CARE SERVICES OF BROWARD, INC.","2000 NW 150TH AVE STE 2000","PEMBROKE PINES","33028","9544380005","Proprietary","2004-01-27 00:00:00"
"FL","108021","PREMIUM HOME HEALTH CARE INC","8550 W FLAGLER ST  STE 103","MIAMI","33144","3052222260","Proprietary","2004-01-29 00:00:00"
"FL","108022","HEARTFELT HOME CARE, INC","2003 BARTOW RD","LAKELAND","33801","8636835010","Proprietary","2004-01-27 00:00:00"
"FL","108023","MIRACLE BLESSED CARE ENTERPRISES, INC.","760 E 4TH AVENUE","HIALEAH","33010","3058876255","Proprietary","2004-02-05 00:00:00"
"FL","108024","HOME CARE SERVICES PROVIDER","13501 SW 128 STREET SUITE 212","MIAMI","33186","7862504076","Proprietary","2004-02-03 00:00:00"
"FL","108025","MEDIASSIST HOME HEALTH CARE SERVICES AGENCY CORPOR","16235 SW 117 AVE #3","MIAMI","33166","3058631700","Proprietary","2004-02-05 00:00:00"
"FL","108026","SWEET CARE HOME HEALTH AGENCY INC","2721 SW 137 AVENUE SUITE 103","MIAMI","33185","3054688747","Proprietary","2004-02-10 00:00:00"
"FL","108027","NIRVANA HEALTH SERVICES INC","1327 N 14TH STREET","LEESBURG","34748","3523148844","Proprietary","2004-02-09 00:00:00"
"FL","108029","MEDERI CARETENDERS","3806 MANATEE AVE W STE 100","BRADENTON","34205","9413606974","Proprietary","2004-02-11 00:00:00"
"FL","108030","MEDERI CARETENDERS","1071 NE PORT MALABAR BLVD STE 205","PALM BAY","32905","3213080321","Proprietary","2004-02-02 00:00:00"
"FL","108031","ALEYDA'S HOME CARE INC","1205 71 ST","MIAMI","33141","3058618848","Proprietary","2004-02-12 00:00:00"
"FL","108032","CONFIDENT CARE OF FLORIDA CORP","20601 EAST DIXIE HWY STE 360","AVENTURA","33180","3059339337","Proprietary","2004-03-04 00:00:00"
"FL","108034","EXCELLENCE NURSING CARE","5801 NW 151 STREET STE 107","MIAMI LAKES","33014","7862433022","Proprietary","2004-03-11 00:00:00"
"FL","108035","CARING HEART HOME HEALTH CORPORATION","7173 W OAKLAND PARK BLVD","LAUDERHILL","33313","9547483575","Proprietary","2004-02-27 00:00:00"
"FL","108037","PINNACLE HOME HEALTHCARE INC","7041 GRAND NATIONAL DR  STE 212","ORLANDO","32819","4073516330","Proprietary","2004-03-17 00:00:00"
"FL","108038","SOUTH FLORIDA PEDIATRIC HOMECARE, INC.","2452 N UNIVERSITY DR","PEMBROKE PINES","33024","9549671900","Proprietary","2004-03-22 00:00:00"
"FL","108039","FIRSTAT NURSING SERVICES","1801 LEE RD  STE 130","WINTER PARK","32789","4076291100","Proprietary","2004-02-23 00:00:00"
"FL","108040","MEDI HOME HEALTH AGENCY","5802 BRECKENRIDGE PRKWY STE 101 B","TAMPA","33610","8136269888","Proprietary","2004-04-01 00:00:00"
"FL","108041","F & E HOME HEALTH CARE, INC","7175 SW 8TH ST, STE 209","MIAMI","33144","3052651886","Proprietary","2004-03-10 00:00:00"
"FL","108043","ADVOCATE HOME HEALTH CARE INC","2653 N LECANTO HWY","LECANTO","34461","3527462549","Proprietary","2004-04-06 00:00:00"
"FL","108044","CONFIDENT CARE OF FLORIDA CORP.","2500 E HALLANDALE BCH BLVD STE 604","HALLANDALE","33009","9544548999","Proprietary","2004-04-06 00:00:00"
"FL","108045","GENTIVA HEALTH SERVICES","1600 WEST MAIN STREET","LEESBURG","34748","3527872780","Proprietary","2004-04-22 00:00:00"
"FL","108046","NURSING QUALITY SERVICES INC","7500 NW 25 STREET SUITE 216","MIAMI","33122","3052671555","Proprietary","2004-04-16 00:00:00"
"FL","108048","NURSE ON CALL","15215 CORTEZ BLVD","BROOKSVILLE","34613","3526848852","Proprietary","2004-05-04 00:00:00"
"FL","108049","FLORIDA HOME HEALTH","201 2ND ST E","BRADENTON","34208","9417457394","Proprietary","2004-04-02 00:00:00"
"FL","108050","LUMAR'S HEALTH CARE CORP.","8725 NW 18 TER  STE 102","MIAMI","33172","3054820172","Proprietary","2004-05-04 00:00:00"
"FL","108052","ELDERLY HEALTH HOME CARE, INC","665 MILLER DR","MIAMI SPRINGS","33166","3058846137","Proprietary","2004-04-13 00:00:00"
"FL","108053","PRN HOME CARE, INC.","2226 SARNO RD STE 111","MELBOURNE","32935","3217516390","Proprietary","2004-05-28 00:00:00"
"FL","108054","COMPREHENSIVE HOME CARE OF SOUTHWEST FLORIDA","14421 METROPOLIS AVENUE","FORT MYERS","33912","2394619009","Proprietary","2004-05-04 00:00:00"
"FL","108055","INTEGRITY HOME HEALTH CARE, INC.","7870 SW 103 ST RD STE 201","OCALA","34476","3522916611","Proprietary","2004-06-08 00:00:00"
"FL","108056","AMEDISYS HOME HEALTH","9200 NW 39TH AVE STE 190","GAINESVILLE","32606","3522371680","Proprietary","2004-04-14 00:00:00"
"FL","108058","ANTAEUS HEALTH SERVICES CORP.","7333 CORAL WAY SUITE 109","MIAMI","33155","3055009697","Proprietary","2004-05-25 00:00:00"
"FL","108059","MEDI HOME HEALTH AGENCY","3545 ST JOHNS BLUFF RD S STE 4","JACKSONVILLE","32224","9049984408","Proprietary","2004-06-14 00:00:00"
"FL","108060","BIG LAKE HOME HEALTH SERVICES, INC.","111 NE 11TH STREET","OKEECHOBEE","34972","8634679997","Proprietary","2004-06-03 00:00:00"
"FL","108061","ALTERCARE, LLC","1001 W CYPRESS CREEK RD  STE 308","FORT LAUDERDALE","33309","9546896660","Proprietary","2004-06-09 00:00:00"
"FL","108063","ANGELS CARE HOME HEALTH","4803 GEORGE RD STE 400","TAMPA","33634","8138862023","Proprietary","2004-06-17 00:00:00"
"FL","108064","SUNCREST OMNI","780 SOUTH APOLLO BLVD SUITE 106","MELBOURNE","32901","3217529292","Proprietary","2004-06-10 00:00:00"
"FL","108066","INNOVATIVE SENIOR CARE HOME HEALTH","3701 W MCNAB RD","POMPANO BEACH","33069","9549710895","Proprietary","2004-06-15 00:00:00"
"FL","108067","APEX HOME HEALTHCARE","6789 SOUTHPOINT PKWY STE 200","JACKSONVILLE","32216","9042960605","Proprietary","2004-06-14 00:00:00"
"FL","108068","PINNACLE HOME CARE OF SPRING HILL, INC.","5286 APPLEGATE DR","SPRING HILL","34606","3526662771","Proprietary","2004-06-29 00:00:00"
"FL","108069","HOSPITAL WITHOUT WALLS","1200 S FEDERAL HWY, STE 205","BOYNTON BEACH","33435","5617422552","Proprietary","2004-06-15 00:00:00"
"FL","108070","SUNCREST OMNI","3601 MADACA LANE","TAMPA","33618","8132891025","Proprietary","2004-06-30 00:00:00"
"FL","108073","ENERY HOME HEALTH CARE, INC.","7705 NW 29 ST  STE 103-A","DORAL","33122","3054689350","Proprietary","2004-07-21 00:00:00"
"FL","108074","COMPLETE HEALTH NETWORK INC","7911 NW 72 AVE, STE 116A","MEDLEY","33166","3058057963","Proprietary","2004-07-15 00:00:00"
"FL","108075","A & B HOME HEALTH INC","4431 DAVIE RD STE 119","DAVIE","33314","9543218681","Proprietary","2004-07-15 00:00:00"
"FL","108076","TENDER TOUCH HOME HEALTH LLC","4943 SW 75 AVE  STE 101","MIAMI","33155","3056639322","Proprietary","2004-07-22 00:00:00"
"FL","108078","LINIL VISITING NURSES, INC","2211 LEE RD  STE 109","WINTER PARK","32789","4077904848","Proprietary","2004-07-22 00:00:00"
"FL","108079","NURSING CONCEPTS, INC.","7511 NW 64 ST","TAMARAC","33321","9547218220","Proprietary","2004-07-06 00:00:00"
"FL","108081","TRINITY HEALTH CARE SERVICES, INC.","3951 N HAVERHILL RD STE 202-204","WEST PALM BEACH","33417","5614717676","Proprietary","2004-06-30 00:00:00"
"FL","108083","TRANSITIONAL HOME CARE","3275 W HILLSBORO BLVD STE 301","DEERFIELD BEACH","33442","8662131817","Proprietary","2004-08-05 00:00:00"
"FL","108084","ASSOCIATED HOME HEALTH","1401 SE GOLDTREE DR STE 101","PORT SAINT LUCIE","34952","7723350166","Proprietary","2004-08-03 00:00:00"
